Open Time,Order,Symbol,Type,Volume,Volume ,Price ,Price,S / L,T / P,Time,State
2025.02.20 04:37:28,20353157032,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 04:37:28,filled
2025.02.20 04:37:32,20353157050,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 04:37:33,filled
2025.02.20 04:37:37,20353157100,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 04:37:38,filled
2025.02.20 04:37:39,20353157106,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 04:37:39,filled
2025.02.20 04:37:45,20353157152,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 04:37:46,filled
2025.02.20 04:42:59,20353158953,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 04:43:00,filled
2025.02.20 04:43:01,20353158965,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 04:43:02,filled
2025.02.20 04:48:02,20353160646,Crash 500 Index,buy,0.2 / 0.2,0.2,,market,,,2025.02.20 04:48:03,filled
2025.02.20 04:48:02,20353160647,Crash 500 Index,buy,0.2 / 0.2,0.2,,market,,,2025.02.20 04:48:03,filled
2025.02.20 04:48:02,20353160648,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 04:48:03,filled
2025.02.20 04:48:02,20353160649,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 04:48:03,filled
2025.02.20 04:48:02,20353160650,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 04:48:03,filled
2025.02.20 04:48:02,20353160651,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 04:48:03,filled
2025.02.20 04:48:02,20353160652,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 04:48:03,filled
2025.02.20 04:48:02,20353160653,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 04:48:03,filled
2025.02.20 04:48:02,20353160654,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 04:48:03,filled
2025.02.20 04:48:15,20353160743,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 04:48:16,filled
2025.02.20 04:48:17,20353160765,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 04:48:18,filled
2025.02.20 04:48:18,20353160780,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 04:48:19,filled
2025.02.20 04:48:20,20353160796,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 04:48:20,filled
2025.02.20 04:48:21,20353160805,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 04:48:21,filled
2025.02.20 04:49:13,20353161154,Crash 500 Index,sell limit,1 / 0,1,4020.57,4020.57,,,2025.02.20 12:22:39,canceled
2025.02.20 04:49:19,20353161201,Crash 500 Index,sell limit,1 / 0,1,4020.391,4020.391,,,2025.02.20 12:22:27,canceled
2025.02.20 04:49:26,20353161268,Crash 500 Index,sell limit,1 / 0,1,4020.813,4020.813,,,2025.02.20 12:22:22,canceled
2025.02.20 04:49:33,20353161313,Crash 500 Index,sell limit,1 / 0,1,4020.602,4020.602,,,2025.02.20 12:22:35,canceled
2025.02.20 04:49:45,20353161370,Crash 500 Index,sell limit,1 / 0,1,4020.391,4020.391,,,2025.02.20 12:22:17,canceled
2025.02.20 04:51:53,20353162197,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 04:51:53,filled
2025.02.20 04:51:55,20353162205,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 04:51:55,filled
2025.02.20 04:51:55,20353162208,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 04:51:56,filled
2025.02.20 04:53:07,20353162612,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 04:53:07,filled
2025.02.20 04:53:07,20353162619,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 04:53:08,filled
2025.02.20 04:56:51,20353163997,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 04:56:52,filled
2025.02.20 04:56:51,20353163998,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 04:56:52,filled
2025.02.20 04:56:51,20353163999,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 04:56:52,filled
2025.02.20 04:56:51,20353164000,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 04:56:52,filled
2025.02.20 04:56:51,20353164001,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 04:56:52,filled
2025.02.20 04:56:51,20353164002,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 04:56:52,filled
2025.02.20 04:56:51,20353164003,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 04:56:52,filled
2025.02.20 04:56:51,20353164004,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 04:56:52,filled
2025.02.20 04:56:51,20353164005,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 04:56:52,filled
2025.02.20 04:56:51,20353164006,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 04:56:52,filled
2025.02.20 04:56:54,20353164018,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 04:56:55,filled
2025.02.20 04:56:56,20353164021,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 04:56:56,filled
2025.02.20 04:56:57,20353164028,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 04:56:57,filled
2025.02.20 04:56:57,20353164035,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 04:56:58,filled
2025.02.20 04:57:01,20353164048,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 04:57:02,filled
2025.02.20 04:57:10,20353164101,Crash 500 Index,sell limit,1 / 0,1,4034.154,4034.154,,,2025.02.20 05:36:54,canceled
2025.02.20 04:57:30,20353164276,Crash 500 Index,sell limit,1 / 0,1,4034.273,4034.273,,,2025.02.20 05:36:44,canceled
2025.02.20 04:57:37,20353164312,Crash 500 Index,sell limit,1 / 0,1,4034.035,4034.035,,,2025.02.20 05:36:58,canceled
2025.02.20 04:57:46,20353164386,Crash 500 Index,sell limit,1 / 0,1,4034.154,4034.154,,,2025.02.20 05:36:49,canceled
2025.02.20 04:57:53,20353164438,Crash 500 Index,sell limit,1 / 0,1,4033.834,4033.834,,,2025.02.20 05:36:39,canceled
2025.02.20 05:00:59,20353165549,Crash 500 Index,sell limit,1 / 0,1,4033.481,4033.481,,,2025.02.20 05:37:03,canceled
2025.02.20 05:08:37,20353168727,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 05:08:37,filled
2025.02.20 05:08:38,20353168736,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 05:08:38,filled
2025.02.20 05:08:38,20353168742,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 05:08:39,filled
2025.02.20 05:08:39,20353168747,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 05:08:40,filled
2025.02.20 05:08:41,20353168752,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 05:08:41,filled
2025.02.20 05:34:40,20353179151,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 05:34:41,filled
2025.02.20 05:34:40,20353179152,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 05:34:41,filled
2025.02.20 05:34:40,20353179153,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 05:34:41,filled
2025.02.20 05:34:40,20353179154,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 05:34:41,filled
2025.02.20 05:34:40,20353179155,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 05:34:41,filled
2025.02.20 05:34:40,20353179156,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 05:34:41,filled
2025.02.20 05:34:40,20353179157,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 05:34:41,filled
2025.02.20 05:34:40,20353179158,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 05:34:41,filled
2025.02.20 05:34:40,20353179159,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 05:34:41,filled
2025.02.20 05:34:40,20353179160,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 05:34:41,filled
2025.02.20 05:36:22,20353179894,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 05:36:23,filled
2025.02.20 05:36:24,20353179914,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 05:36:25,filled
2025.02.20 05:36:25,20353179921,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 05:36:26,filled
2025.02.20 05:36:26,20353179930,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 05:36:27,filled
2025.02.20 05:36:28,20353179973,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 05:36:28,filled
2025.02.20 05:59:13,20353189020,Boom 1000 Index,buy limit,1 / 0,1,19694.7035,19694.7035,,,2025.02.20 07:10:50,rejected
2025.02.20 07:02:08,20353216995,Crash 500 Index,sell,0.2 / 0.2,0.2,,market,,,2025.02.20 07:02:09,filled
2025.02.20 07:02:10,20353217028,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 07:02:11,filled
2025.02.20 07:02:11,20353217029,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 07:02:11,filled
2025.02.20 07:02:11,20353217030,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 07:02:11,filled
2025.02.20 07:02:11,20353217033,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 07:02:12,filled
2025.02.20 07:02:12,20353217045,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 07:02:13,filled
2025.02.20 07:02:12,20353217048,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 07:02:13,filled
2025.02.20 07:02:13,20353217057,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 07:02:13,filled
2025.02.20 07:06:46,20353219380,Crash 500 Index,buy,0.2 / 0.2,0.2,,market,,,2025.02.20 07:06:48,filled
2025.02.20 11:43:19,20353380221,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 11:43:20,filled
2025.02.20 11:43:19,20353380222,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 11:43:20,filled
2025.02.20 11:43:19,20353380223,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 11:43:20,filled
2025.02.20 11:43:19,20353380224,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 11:43:20,filled
2025.02.20 11:43:19,20353380225,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 11:43:20,filled
2025.02.20 11:43:19,20353380226,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 11:43:20,filled
2025.02.20 11:43:19,20353380227,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 11:43:20,filled
2025.02.20 11:43:19,20353380228,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 11:43:20,filled
2025.02.20 11:43:19,20353380229,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 11:43:20,filled
2025.02.20 11:43:19,20353380230,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 11:43:20,filled
2025.02.20 11:43:19,20353380231,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 11:43:20,filled
2025.02.20 11:43:19,20353380232,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 11:43:20,filled
2025.02.20 11:44:34,20353380910,Crash 500 Index,sell limit,1 / 0,1,4020.439,4020.439,,,2025.02.20 12:22:31,canceled
2025.02.20 11:46:09,20353381831,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 11:46:09,filled
2025.02.20 11:46:09,20353381844,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 11:46:10,filled
2025.02.20 11:46:10,20353381853,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 11:46:11,filled
2025.02.20 11:46:11,20353381856,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 11:46:11,filled
2025.02.20 11:46:11,20353381864,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 11:46:12,filled
2025.02.20 12:21:44,20353403050,Crash 500 Index,sell limit,1 / 0,1,4008.694,4008.694,,,2025.02.20 12:30:15,canceled
2025.02.20 12:21:51,20353403089,Crash 500 Index,sell limit,1 / 0,1,4009.211,4009.211,,,2025.02.20 12:30:15,canceled
2025.02.20 12:21:57,20353403128,Crash 500 Index,sell limit,1 / 0,1,4008.953,4008.953,,,2025.02.20 12:30:15,canceled
2025.02.20 12:22:04,20353403193,Crash 500 Index,sell limit,1 / 0,1,4009.642,4009.642,,,2025.02.20 12:30:15,canceled
2025.02.20 12:22:11,20353403315,Crash 500 Index,sell limit,1 / 0,1,4009.298,4009.298,,,2025.02.20 12:30:15,canceled
2025.02.20 12:32:02,20353410422,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 12:32:03,filled
2025.02.20 12:32:05,20353410445,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 12:32:05,filled
2025.02.20 12:32:06,20353410490,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 12:32:07,filled
2025.02.20 12:32:08,20353410515,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 12:32:09,filled
2025.02.20 12:32:09,20353410524,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 12:32:09,filled
2025.02.20 12:41:57,20353416374,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 12:41:58,filled
2025.02.20 12:41:58,20353416396,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 12:41:59,filled
2025.02.20 12:41:59,20353416404,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 12:42:00,filled
2025.02.20 12:42:19,20353416549,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 12:42:19,filled
2025.02.20 12:42:20,20353416565,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 12:42:21,filled
2025.02.20 12:42:31,20353416662,Crash 500 Index,sell limit,1 / 1,1,4016.597,4016.597,,,2025.02.20 14:11:36,filled
2025.02.20 12:42:37,20353416762,Crash 500 Index,sell limit,1 / 1,1,4016.44,4016.44,,,2025.02.20 14:11:17,filled
2025.02.20 12:42:46,20353416839,Crash 500 Index,sell limit,1 / 1,1,4016.671,4016.671,,,2025.02.20 14:11:45,filled
2025.02.20 12:42:55,20353416909,Crash 500 Index,sell limit,1 / 1,1,4016.302,4016.302,,,2025.02.20 14:11:00,filled
2025.02.20 12:43:03,20353416994,Crash 500 Index,sell limit,1 / 1,1,4016.702,4016.702,,,2025.02.20 14:11:50,filled
2025.02.20 12:50:37,20353421509,Boom 300 Index,buy,1 / 1,1,,market,,,2025.02.20 12:50:38,filled
2025.02.20 12:50:38,20353421515,Boom 300 Index,buy,1 / 1,1,,market,,,2025.02.20 12:50:39,filled
2025.02.20 12:50:39,20353421521,Boom 300 Index,buy,1 / 1,1,,market,,,2025.02.20 12:50:40,filled
2025.02.20 12:50:40,20353421536,Boom 300 Index,buy,1 / 1,1,,market,,,2025.02.20 12:50:41,filled
2025.02.20 12:50:41,20353421541,Boom 300 Index,buy,1 / 1,1,,market,,,2025.02.20 12:50:42,filled
2025.02.20 13:02:50,20353429089,Boom 300 Index,buy,1 / 1,1,,market,,,2025.02.20 13:02:51,filled
2025.02.20 13:02:51,20353429097,Boom 300 Index,buy,1 / 1,1,,market,,,2025.02.20 13:02:52,filled
2025.02.20 13:02:52,20353429101,Boom 300 Index,buy,1 / 1,1,,market,,,2025.02.20 13:02:52,filled
2025.02.20 13:02:52,20353429106,Boom 300 Index,buy,1 / 1,1,,market,,,2025.02.20 13:02:53,filled
2025.02.20 13:02:53,20353429110,Boom 300 Index,buy,1 / 1,1,,market,,,2025.02.20 13:02:53,filled
2025.02.20 13:14:25,20353435429,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 13:14:25,filled
2025.02.20 13:14:26,20353435440,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 13:14:26,filled
2025.02.20 13:14:26,20353435444,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 13:14:27,filled
2025.02.20 13:14:28,20353435451,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 13:14:29,filled
2025.02.20 13:14:37,20353435520,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 13:14:37,filled
2025.02.20 13:14:45,20353435592,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 13:14:46,filled
2025.02.20 13:21:16,20353440105,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 13:21:18,filled
2025.02.20 13:21:22,20353440180,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 13:21:23,filled
2025.02.20 13:21:28,20353440254,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 13:21:29,filled
2025.02.20 13:21:33,20353440311,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 13:21:34,filled
2025.02.20 13:21:39,20353440357,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 13:21:40,filled
2025.02.20 13:25:51,20353443143,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 13:25:52,filled
2025.02.20 13:25:53,20353443159,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 13:25:53,filled
2025.02.20 13:25:54,20353443169,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 13:25:54,filled
2025.02.20 13:25:54,20353443177,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 13:25:55,filled
2025.02.20 13:25:55,20353443182,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 13:25:56,filled
2025.02.20 13:26:14,20353443325,Boom 300 Index,sell,1 / 1,1,,market,,,2025.02.20 13:26:15,filled
2025.02.20 13:26:18,20353443366,Boom 300 Index,sell,1 / 1,1,,market,,,2025.02.20 13:26:19,filled
2025.02.20 13:26:23,20353443410,Boom 300 Index,sell,1 / 1,1,,market,,,2025.02.20 13:26:24,filled
2025.02.20 13:26:28,20353443475,Boom 300 Index,sell,1 / 1,1,,market,,,2025.02.20 13:26:29,filled
2025.02.20 13:26:35,20353443537,Boom 300 Index,sell,1 / 1,1,,market,,,2025.02.20 13:26:36,filled
2025.02.20 13:45:31,20353454878,Boom 300 Index,buy limit,1 / 0,1,1124.923,1124.923,,,2025.02.20 18:57:10,canceled
2025.02.20 13:45:39,20353454964,Boom 300 Index,buy limit,1 / 0,1,1125.129,1125.129,,,2025.02.20 18:57:10,canceled
2025.02.20 13:45:49,20353455044,Boom 300 Index,buy limit,1 / 0,1,1124.546,1124.546,,,2025.02.20 18:57:10,canceled
2025.02.20 13:45:57,20353455112,Boom 300 Index,buy limit,1 / 0,1,1124.683,1124.683,,,2025.02.20 18:57:10,canceled
2025.02.20 13:46:05,20353455179,Boom 300 Index,buy limit,1 / 0,1,1124.683,1124.683,,,2025.02.20 18:57:10,canceled
2025.02.20 13:48:06,20353456432,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 13:48:07,filled
2025.02.20 13:48:11,20353456479,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 13:48:12,filled
2025.02.20 13:48:16,20353456501,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 13:48:17,filled
2025.02.20 13:48:23,20353456557,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 13:48:23,filled
2025.02.20 13:48:29,20353456612,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 13:48:30,filled
2025.02.20 13:48:35,20353456646,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 13:48:37,filled
2025.02.20 13:48:50,20353456755,Crash 500 Index,sell limit,1 / 1,1,4009.516,4009.516,,,2025.02.20 13:52:19,filled
2025.02.20 13:48:57,20353456885,Crash 500 Index,sell limit,1 / 1,1,4009.542,4009.542,,,2025.02.20 13:52:24,filled
2025.02.20 13:49:14,20353457028,Crash 500 Index,sell limit,1 / 1,1,4009.516,4009.516,,,2025.02.20 13:52:19,filled
2025.02.20 13:49:22,20353457082,Crash 500 Index,sell limit,1 / 1,1,4009.415,4009.415,,,2025.02.20 13:52:08,filled
2025.02.20 13:49:28,20353457136,Crash 500 Index,sell limit,1 / 1,1,4009.415,4009.415,,,2025.02.20 13:52:08,filled
2025.02.20 14:17:00,20353473926,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 14:17:00,filled
2025.02.20 14:17:00,20353473927,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 14:17:00,filled
2025.02.20 14:17:00,20353473928,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 14:17:00,filled
2025.02.20 14:17:00,20353473929,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 14:17:00,filled
2025.02.20 14:17:00,20353473930,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 14:17:00,filled
2025.02.20 14:17:00,20353473931,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 14:17:00,filled
2025.02.20 14:17:00,20353473932,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 14:17:00,filled
2025.02.20 14:17:00,20353473933,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 14:17:00,filled
2025.02.20 14:17:00,20353473934,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 14:17:00,filled
2025.02.20 14:17:00,20353473935,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 14:17:00,filled
2025.02.20 14:17:00,20353473936,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 14:17:00,filled
2025.02.20 14:17:00,20353473937,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 14:17:00,filled
2025.02.20 14:17:00,20353473938,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 14:17:00,filled
2025.02.20 14:17:00,20353473939,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 14:17:00,filled
2025.02.20 14:17:00,20353473940,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 14:17:00,filled
2025.02.20 14:19:40,20353475416,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 14:19:40,filled
2025.02.20 14:19:41,20353475435,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 14:19:42,filled
2025.02.20 14:19:42,20353475444,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 14:19:43,filled
2025.02.20 14:19:43,20353475454,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 14:19:43,filled
2025.02.20 14:19:45,20353475472,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 14:19:45,filled
2025.02.20 14:19:45,20353475485,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 14:19:46,filled
2025.02.20 14:19:46,20353475492,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 14:19:47,filled
2025.02.20 14:19:57,20353475577,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 14:19:57,filled
2025.02.20 14:19:58,20353475597,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 14:19:59,filled
2025.02.20 14:20:00,20353475604,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 14:20:00,filled
2025.02.20 14:20:01,20353475617,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 14:20:02,filled
2025.02.20 14:46:24,20353491866,Boom 300 Index,buy,1 / 1,1,,market,,,2025.02.20 14:46:24,filled
2025.02.20 14:46:26,20353491879,Boom 300 Index,buy,1 / 1,1,,market,,,2025.02.20 14:46:26,filled
2025.02.20 14:46:27,20353491895,Boom 300 Index,buy,1 / 1,1,,market,,,2025.02.20 14:46:28,filled
2025.02.20 15:26:22,20353514765,Boom 300 Index,sell,1 / 1,1,,market,,,2025.02.20 15:26:23,filled
2025.02.20 15:26:25,20353514779,Boom 300 Index,sell,1 / 1,1,,market,,,2025.02.20 15:26:25,filled
2025.02.20 15:26:26,20353514795,Boom 300 Index,sell,1 / 1,1,,market,,,2025.02.20 15:26:27,filled
2025.02.20 15:49:22,20353528139,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 15:49:22,filled
2025.02.20 15:49:22,20353528140,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 15:49:22,filled
2025.02.20 15:49:22,20353528141,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 15:49:22,filled
2025.02.20 15:49:22,20353528142,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 15:49:22,filled
2025.02.20 15:49:22,20353528143,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 15:49:22,filled
2025.02.20 15:49:22,20353528144,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 15:49:22,filled
2025.02.20 15:49:22,20353528145,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 15:49:22,filled
2025.02.20 15:49:22,20353528146,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 15:49:22,filled
2025.02.20 15:49:22,20353528147,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 15:49:22,filled
2025.02.20 15:49:22,20353528148,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 15:49:22,filled
2025.02.20 15:49:22,20353528149,Crash 500 Index,buy,1 / 1,1,,market,,,2025.02.20 15:49:22,filled
2025.02.20 15:50:09,20353528623,Crash 500 Index,sell limit,1 / 0,1,4036.343,4036.343,,,2025.02.20 16:21:55,canceled
2025.02.20 15:50:16,20353528692,Crash 500 Index,sell limit,1 / 0,1,4036.213,4036.213,,,2025.02.20 16:21:55,canceled
2025.02.20 15:50:23,20353528755,Crash 500 Index,sell limit,1 / 0,1,4035.953,4035.953,,,2025.02.20 16:21:55,canceled
2025.02.20 15:50:31,20353528834,Crash 500 Index,sell limit,1 / 0,1,4036.213,4036.213,,,2025.02.20 16:21:55,canceled
2025.02.20 15:50:41,20353528954,Crash 500 Index,sell limit,1 / 0,1,4036.213,4036.213,,,2025.02.20 16:21:55,canceled
2025.02.20 16:21:27,20353547401,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 16:21:28,filled
2025.02.20 16:21:29,20353547412,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 16:21:30,filled
2025.02.20 16:21:33,20353547444,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 16:21:33,filled
2025.02.20 16:21:36,20353547467,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 16:21:37,filled
2025.02.20 16:21:38,20353547478,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 16:21:39,filled
2025.02.20 17:00:16,20353569163,Crash 500 Index,sell limit,1 / 0,1,4041.612,4041.612,,,2025.02.20 17:48:54,rejected
2025.02.20 17:00:25,20353569221,Crash 500 Index,sell limit,1 / 0,1,4041.937,4041.937,,,2025.02.20 17:49:33,rejected
2025.02.20 17:00:31,20353569279,Crash 500 Index,sell limit,1 / 0,1,4041.872,4041.872,,,2025.02.20 17:49:28,rejected
2025.02.20 17:00:39,20353569341,Crash 500 Index,sell limit,1 / 0,1,4041.872,4041.872,,,2025.02.20 17:49:28,rejected
2025.02.20 17:00:55,20353569423,Crash 500 Index,sell limit,1 / 0,1,4042.068,4042.068,,,2025.02.20 17:57:42,rejected
2025.02.20 17:03:08,20353570839,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 17:03:09,filled
2025.02.20 17:03:10,20353570852,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 17:03:11,filled
2025.02.20 17:03:11,20353570865,Crash 500 Index,sell,1 / 1,1,,market,,,2025.02.20 17:03:12,filled
